id,company_id,name,address,lng,lat,is_active,under_maintenance,opening_hours_osm
7ab611a7-6e50-5205-b2ac-21df576bc581,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 216,"Rue Ibn Khaldoun, Ariana, Unit 216",10.1404,36.7575,TRUE,FALSE,24/7
0242ed32-6fa2-5adc-b5a9-bf071d03a7c0,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 217,"Avenue de la Republique, Gafsa, Unit 217",8.7392,34.3200,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
99c70dd2-1a95-5640-a1d8-37c1e9f15db1,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 218,"Boulevard de l'Environnement, Monastir, Unit 218",10.7861,35.6593,FALSE,FALSE,Mo-Sa 07:00-22:00
1c2c4746-466f-52c7-8bd3-253a7f841233,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 219,"Rue des Freres Bouadla, Ben Arous, Unit 219",10.1880,36.6483,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
c8348ec3-aa0e-50bb-ab47-29da32540e7c,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 220,"Avenue Ibn Sina, Kairouan, Unit 220",10.0663,35.5731,TRUE,FALSE,
7d8f6f7e-5540-5ab9-9b01-7873845d3ccf,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 221,"Rue du 2 Mars, Nabeul, Unit 221",10.7116,36.3511,TRUE,TRUE,24/7
cdb340f8-deb8-513e-8761-8d9989c377ec,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 222,"Bordj El Kebir, Mahdia, Unit 222",11.0422,35.3997,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
41c14ec8-252c-5a9f-93a4-ae3f634c804d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 223,"Avenue de la Liberte, Medenine, Unit 223",10.4903,33.2490,TRUE,FALSE,Mo-Sa 07:00-22:00
fb4c5288-cced-5cc1-8a63-d37d898e23b6,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 224,"Rue de l'Independance, Kasserine, Unit 224",8.8237,35.0671,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
d34fa49c-e193-5fe3-aedf-9f1c4cb00759,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 225,"Avenue Farhat Hached, Jendouba, Unit 225",8.7752,36.3963,FALSE,FALSE,
5ee01ac9-0b6b-5bcc-8cf7-aa6dfce37cc6,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 226,"Avenue Habib Bourguiba, Tunis, Unit 226",10.1815,36.7015,TRUE,FALSE,24/7
75c4a501-2a31-54f8-a95e-ee223655f732,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 227,"Boulevard Haffouz, Sousse, Unit 227",10.6419,35.7204,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
044e68ef-2703-59ad-a38e-b6c42c93a9ba,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 228,"Rue de la Republique, Sfax, Unit 228",10.7703,34.6356,TRUE,FALSE,Mo-Sa 07:00-22:00
17bd7ca1-978d-5dc8-8df8-0ee8fad4c17d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 229,"Avenue Habib Bouguiba, Bizerte, Unit 229",9.8888,37.1694,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
5afadbc8-1a78-577b-b43f-ab51e7acb2a4,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 230,"Rue de Tripoli, Gabes, Unit 230",10.1172,33.7765,TRUE,FALSE,
ad070067-5e6b-5368-bc6c-1c6c807eaa1b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 231,"Rue Ibn Khaldoun, Ariana, Unit 231",10.2154,36.7575,TRUE,FALSE,24/7
3dfaaba3-9a7c-5ecd-b2a6-9aeef97ae1c9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 232,"Avenue de la Republique, Gafsa, Unit 232",8.8142,34.3200,FALSE,TRUE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
4e3a939c-3a35-58f1-92e9-8cae1a243db4,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 233,"Boulevard de l'Environnement, Monastir, Unit 233",10.8611,35.6593,TRUE,FALSE,Mo-Sa 07:00-22:00
d6b78707-5035-5aea-80b4-a198c9bfa361,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 234,"Rue des Freres Bouadla, Ben Arous, Unit 234",10.2630,36.6483,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
42e6412d-c54f-55a4-95cb-1459254506bb,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 235,"Avenue Ibn Sina, Kairouan, Unit 235",10.1413,35.5731,TRUE,FALSE,
8c9103e2-6042-567d-8fd7-39437b6e6aac,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 236,"Rue du 2 Mars, Nabeul, Unit 236",10.7866,36.3511,TRUE,FALSE,24/7
a912ead5-484f-5840-b4ab-03f3c80c06cc,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 237,"Bordj El Kebir, Mahdia, Unit 237",11.1172,35.3997,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
7047bb19-c73a-5281-955f-51f404bdd956,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 238,"Avenue de la Liberte, Medenine, Unit 238",10.5653,33.2490,TRUE,FALSE,Mo-Sa 07:00-22:00
e284e79c-4fb2-5e42-926c-ff931ba02c16,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 239,"Rue de l'Independance, Kasserine, Unit 239",8.8987,35.0671,FALSE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
b0040f2f-bb7c-5c30-8076-a4c343438890,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 240,"Avenue Farhat Hached, Jendouba, Unit 240",8.8502,36.3963,TRUE,FALSE,
ac975349-71f0-52e6-bf6a-ed1ac58ed802,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 241,"Avenue Habib Bourguiba, Tunis, Unit 241",10.2565,36.7015,TRUE,FALSE,24/7
ce8c93e2-86f8-5132-a8a0-6d50d6444213,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 242,"Boulevard Haffouz, Sousse, Unit 242",10.7169,35.7204,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
8d480679-2b1a-5311-ba40-b0d222da3a4a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 243,"Rue de la Republique, Sfax, Unit 243",10.8453,34.6356,TRUE,TRUE,Mo-Sa 07:00-22:00
b81d71f1-218d-57dc-9533-9d3e9e865c14,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 244,"Avenue Habib Bouguiba, Bizerte, Unit 244",9.9638,37.1694,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
c0724cb8-59a9-5fc4-905f-d9cd126ce0e2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 245,"Rue de Tripoli, Gabes, Unit 245",10.1922,33.7765,TRUE,FALSE,
e6f739ce-a00e-5426-9dea-a154be2eabed,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 246,"Rue Ibn Khaldoun, Ariana, Unit 246",10.2904,36.7575,FALSE,FALSE,24/7
52be7f6f-1a42-5966-8545-a0fbe53df954,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 247,"Avenue de la Republique, Gafsa, Unit 247",8.8892,34.3200,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
502ab2a9-5bb9-5e79-a30c-1419deee9656,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 248,"Boulevard de l'Environnement, Monastir, Unit 248",10.9361,35.6593,TRUE,FALSE,Mo-Sa 07:00-22:00
2d40435f-9527-5473-bf54-78a93a0a9006,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 249,"Rue des Freres Bouadla, Ben Arous, Unit 249",10.3380,36.6483,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
f6c7658a-cb8f-5b90-838a-2a2f0d89140b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 250,"Avenue Ibn Sina, Kairouan, Unit 250",10.2163,35.5731,TRUE,FALSE,
8370b3e9-49bb-513a-8e15-94f6d884ab78,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 251,"Rue du 2 Mars, Nabeul, Unit 251",10.6116,36.3561,TRUE,FALSE,24/7
c78f8f36-6d72-5380-96fe-a74f2e2e41e9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 252,"Bordj El Kebir, Mahdia, Unit 252",10.9422,35.4047,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
1e691236-c25e-5857-8347-2c6f25e6c169,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 253,"Avenue de la Liberte, Medenine, Unit 253",10.3903,33.2540,FALSE,FALSE,Mo-Sa 07:00-22:00
c30154fa-416a-5886-951e-a55dd8264f44,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 254,"Rue de l'Independance, Kasserine, Unit 254",8.7237,35.0721,TRUE,TRUE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
40177b1f-7152-50c5-80a1-07916f9b2be7,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 255,"Avenue Farhat Hached, Jendouba, Unit 255",8.6752,36.4013,TRUE,FALSE,
a2f1fc10-e652-548f-ba2e-1f22b3d3de18,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 256,"Avenue Habib Bourguiba, Tunis, Unit 256",10.0815,36.7065,TRUE,FALSE,24/7
15c60d04-9837-55ac-b9bb-94540fb834d2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 257,"Boulevard Haffouz, Sousse, Unit 257",10.5419,35.7254,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
fc011798-48fe-5565-a56d-943606ab1350,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 258,"Rue de la Republique, Sfax, Unit 258",10.6703,34.6406,TRUE,FALSE,Mo-Sa 07:00-22:00
518c1129-0af0-54db-8ee7-9562398c0909,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 259,"Avenue Habib Bouguiba, Bizerte, Unit 259",9.7888,37.1744,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
acafee07-778f-5be5-b379-f56b00eeedc9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 260,"Rue de Tripoli, Gabes, Unit 260",10.0172,33.7815,FALSE,FALSE,
150a5fc5-0a0d-5aa0-99e6-9d490697fb99,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 261,"Rue Ibn Khaldoun, Ariana, Unit 261",10.1154,36.7625,TRUE,FALSE,24/7
904a0d6e-954a-5c0e-b2d2-9ea70f5f18c9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 262,"Avenue de la Republique, Gafsa, Unit 262",8.7142,34.3250,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
4f0e62b8-cf85-54e4-9a99-ee3c7eaccde9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 263,"Boulevard de l'Environnement, Monastir, Unit 263",10.7611,35.6643,TRUE,FALSE,Mo-Sa 07:00-22:00
8783aa5c-7acf-532a-a9b2-bcee784388ea,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 264,"Rue des Freres Bouadla, Ben Arous, Unit 264",10.1630,36.6533,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
d5a498bf-a9ff-5f7a-8ab6-174db477888a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 265,"Avenue Ibn Sina, Kairouan, Unit 265",10.0413,35.5781,TRUE,TRUE,
1e9bcb47-7be0-5f3c-93b4-f21ab1c1c6ef,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 266,"Rue du 2 Mars, Nabeul, Unit 266",10.6866,36.3561,TRUE,FALSE,24/7
50ea523e-35b1-5835-9bf8-74f92998c0ea,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 267,"Bordj El Kebir, Mahdia, Unit 267",11.0172,35.4047,FALSE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
1f0928ca-4b85-59f9-8e8e-a0b4736e0da7,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 268,"Avenue de la Liberte, Medenine, Unit 268",10.4653,33.2540,TRUE,FALSE,Mo-Sa 07:00-22:00
9254fb90-733c-55d9-8f93-ff15553f037d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 269,"Rue de l'Independance, Kasserine, Unit 269",8.7987,35.0721,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
4077b949-5524-58bb-b743-4cd2df2d2dcd,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 270,"Avenue Farhat Hached, Jendouba, Unit 270",8.7502,36.4013,TRUE,FALSE,
6c9779ff-2620-51f0-b047-f7f5d74f10ba,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 271,"Avenue Habib Bourguiba, Tunis, Unit 271",10.1565,36.7065,TRUE,FALSE,24/7
f0058c55-784c-5d20-b3bc-748f9b1c3220,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 272,"Boulevard Haffouz, Sousse, Unit 272",10.6169,35.7254,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
ca7b1b02-1395-5cba-82e2-def3f1627851,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 273,"Rue de la Republique, Sfax, Unit 273",10.7453,34.6406,TRUE,FALSE,Mo-Sa 07:00-22:00
171348a6-a4fb-5a2c-9849-14343fb32e4f,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 274,"Avenue Habib Bouguiba, Bizerte, Unit 274",9.8638,37.1744,FALSE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
c4749ac2-bee5-533c-b4c8-1001f0257af3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 275,"Rue de Tripoli, Gabes, Unit 275",10.0922,33.7815,TRUE,FALSE,
42ecbb31-6fcd-52e7-878e-2d9532591683,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 276,"Rue Ibn Khaldoun, Ariana, Unit 276",10.1904,36.7625,TRUE,TRUE,24/7
8baa27ae-9ed5-51b7-8073-98112c79c121,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 277,"Avenue de la Republique, Gafsa, Unit 277",8.7892,34.3250,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
91e444af-ed79-5fdf-9dcc-725db1faa256,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 278,"Boulevard de l'Environnement, Monastir, Unit 278",10.8361,35.6643,TRUE,FALSE,Mo-Sa 07:00-22:00
dd028bfa-dcb1-5da5-9f3d-c1460f5982a1,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 279,"Rue des Freres Bouadla, Ben Arous, Unit 279",10.2380,36.6533,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
e8091f45-a9ab-5bec-b060-e4c22579dbed,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 280,"Avenue Ibn Sina, Kairouan, Unit 280",10.1163,35.5781,TRUE,FALSE,
aecfc941-e1f4-55a1-9c1f-fae95a223137,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 281,"Rue du 2 Mars, Nabeul, Unit 281",10.7616,36.3561,FALSE,FALSE,24/7
76bb7c62-baa5-522c-9209-0606567bdee0,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 282,"Bordj El Kebir, Mahdia, Unit 282",11.0922,35.4047,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
ae942364-6f83-503b-ba1d-341a9c696816,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 283,"Avenue de la Liberte, Medenine, Unit 283",10.5403,33.2540,TRUE,FALSE,Mo-Sa 07:00-22:00
fa83d86b-4b3e-5c5c-bbd0-0cb40b1d08fb,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 284,"Rue de l'Independance, Kasserine, Unit 284",8.8737,35.0721,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
1a651d64-35c8-5986-b082-f40242a961fd,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 285,"Avenue Farhat Hached, Jendouba, Unit 285",8.8252,36.4013,TRUE,FALSE,
21658739-f869-538c-b1dd-ca095460a05f,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 286,"Avenue Habib Bourguiba, Tunis, Unit 286",10.2315,36.7065,TRUE,FALSE,24/7
58a9315a-a2e5-542a-8347-875350a1a37e,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 287,"Boulevard Haffouz, Sousse, Unit 287",10.6919,35.7254,TRUE,TRUE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
7fe51305-96db-5df3-a2aa-d8f3622cab4f,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 288,"Rue de la Republique, Sfax, Unit 288",10.8203,34.6406,FALSE,FALSE,Mo-Sa 07:00-22:00
4d8671b6-0eb8-55b8-b204-1e859fb399b1,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 289,"Avenue Habib Bouguiba, Bizerte, Unit 289",9.9388,37.1744,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
fea8d0a3-192c-55f8-a27d-b52e19e053a9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 290,"Rue de Tripoli, Gabes, Unit 290",10.1672,33.7815,TRUE,FALSE,
43e9defa-11d6-5be9-957f-c57a9d5ad0ea,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 291,"Rue Ibn Khaldoun, Ariana, Unit 291",10.2654,36.7625,TRUE,FALSE,24/7
12625cd4-4dbf-569e-80ee-9e78b863e349,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 292,"Avenue de la Republique, Gafsa, Unit 292",8.8642,34.3250,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
93b08704-a2c6-5b07-8bd5-5c8e804a17f2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 293,"Boulevard de l'Environnement, Monastir, Unit 293",10.9111,35.6643,TRUE,FALSE,Mo-Sa 07:00-22:00
d00098b6-f40b-5c50-9d91-28522047c28d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 294,"Rue des Freres Bouadla, Ben Arous, Unit 294",10.3130,36.6533,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
b0543fe3-6858-5e21-8c2b-986da36c2f8a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 295,"Avenue Ibn Sina, Kairouan, Unit 295",10.1913,35.5781,FALSE,FALSE,
72e33121-14a8-509a-baa2-50995074b9bd,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 296,"Rue du 2 Mars, Nabeul, Unit 296",10.8366,36.3561,TRUE,FALSE,24/7
3718afb7-bb84-557d-938f-3db3672c2a0d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 297,"Bordj El Kebir, Mahdia, Unit 297",11.1672,35.4047,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
ec24e828-ad31-550c-a9d4-b3216651f858,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 298,"Avenue de la Liberte, Medenine, Unit 298",10.6153,33.2540,TRUE,TRUE,Mo-Sa 07:00-22:00
c5e44038-5871-5d84-92e5-be9cd6ba3fca,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 299,"Rue de l'Independance, Kasserine, Unit 299",8.9487,35.0721,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
fa5c05a2-8d65-547c-ae4c-4d9af7540f5f,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 300,"Avenue Farhat Hached, Jendouba, Unit 300",8.9002,36.4013,TRUE,FALSE,
cf193b99-c116-5984-b153-7a174920fc65,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 301,"Avenue Habib Bourguiba, Tunis, Unit 301",10.0565,36.7115,TRUE,FALSE,24/7
4adb4b9a-88f3-5430-80df-73eb3d466590,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 302,"Boulevard Haffouz, Sousse, Unit 302",10.5169,35.7304,FALSE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
1e4d2c31-3351-541d-860e-4acd425d8e5c,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 303,"Rue de la Republique, Sfax, Unit 303",10.6453,34.6456,TRUE,FALSE,Mo-Sa 07:00-22:00
a9f78c9a-55b2-5c93-b94e-9bc00c0f64f9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 304,"Avenue Habib Bouguiba, Bizerte, Unit 304",9.7638,37.1794,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
44d13ec8-6a44-5ebd-8baa-2a1ce2b2ea6f,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 305,"Rue de Tripoli, Gabes, Unit 305",9.9922,33.7865,TRUE,FALSE,
457cb691-adf0-5f38-b8a9-d9683d9560f1,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 306,"Rue Ibn Khaldoun, Ariana, Unit 306",10.0904,36.7675,TRUE,FALSE,24/7
81eb885f-f189-593e-84f4-9177e0057c02,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 307,"Avenue de la Republique, Gafsa, Unit 307",8.6892,34.3300,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
d6c6312d-637f-531d-8d44-0a56eedd3602,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 308,"Boulevard de l'Environnement, Monastir, Unit 308",10.7361,35.6693,TRUE,FALSE,Mo-Sa 07:00-22:00
da7a87ca-b4fa-5ccd-975c-4e4577b1ca0d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 309,"Rue des Freres Bouadla, Ben Arous, Unit 309",10.1380,36.6583,FALSE,TRUE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
3373fc76-961d-521d-a370-cf8672cb9610,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 310,"Avenue Ibn Sina, Kairouan, Unit 310",10.0163,35.5831,TRUE,FALSE,
55978c4c-10ce-58d3-8693-ea8a9fc306c0,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 311,"Rue du 2 Mars, Nabeul, Unit 311",10.6616,36.3611,TRUE,FALSE,24/7
a75c6e91-5658-5a33-a718-c8dac6298631,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 312,"Bordj El Kebir, Mahdia, Unit 312",10.9922,35.4097,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
319ed626-d7b5-5a29-a43e-efa8446b7ad2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 313,"Avenue de la Liberte, Medenine, Unit 313",10.4403,33.2590,TRUE,FALSE,Mo-Sa 07:00-22:00
b615c767-4a8e-5268-9b52-7034098aac96,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 314,"Rue de l'Independance, Kasserine, Unit 314",8.7737,35.0771,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
f02aa86e-9d6d-5457-999d-fa30490f3601,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 315,"Avenue Farhat Hached, Jendouba, Unit 315",8.7252,36.4063,TRUE,FALSE,
b63a66e4-a122-58a6-ae1c-566760fd7727,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 316,"Avenue Habib Bourguiba, Tunis, Unit 316",10.1315,36.7115,FALSE,FALSE,24/7
0ebe7c94-6d78-51e3-b4c0-21c8184e420a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 317,"Boulevard Haffouz, Sousse, Unit 317",10.5919,35.7304,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
312ea7e1-1e43-51e7-8962-a449bf9dd7d3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 318,"Rue de la Republique, Sfax, Unit 318",10.7203,34.6456,TRUE,FALSE,Mo-Sa 07:00-22:00
b50c3d72-730d-5127-819e-015fbff38bed,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 319,"Avenue Habib Bouguiba, Bizerte, Unit 319",9.8388,37.1794,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
afc96b52-324a-5399-9eb6-2b05450a0e68,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 320,"Rue de Tripoli, Gabes, Unit 320",10.0672,33.7865,TRUE,TRUE,
8175b454-e76f-5421-bb73-29009bdbd5ca,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 321,"Rue Ibn Khaldoun, Ariana, Unit 321",10.1654,36.7675,TRUE,FALSE,24/7
a48c2d17-b221-54c0-9a2c-798f28fb4a86,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 322,"Avenue de la Republique, Gafsa, Unit 322",8.7642,34.3300,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
